Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Burton,Pred_dDST_dt_Burton,Pred_DST_OBM,Pred_dDST_dt_OBM,Pred_DST_DDM1,Pred_dDST_dt_DDM1,Pred_DST_DDM2,Pred_dDST_dt_DDM2,Pred_DST_DDM3,Pred_dDST_dt_DDM3
2024-08-02 00:00:00,20.0,3.0,14.517513687837791,-0.4824863121622085,-1.7198240850276996,1.237337772865491,10.487600027941518,-4.512399972058483,10.492107920021496,-4.507892079978504,14.379792339393088,-0.6202076606069122,14.35802335,-0.6419766500000004,14.399295248625771,-0.6007047513742285
2024-08-02 01:00:00,23.0,-2.0,14.079187720944724,-0.43832596689306724,-1.6922525466058407,1.2539265797127734,6.569664584540248,-3.9179354434012703,6.577501057512338,-3.914606862509158,13.461915659228918,-0.9178766801641705,13.583468290553114,-0.7745550594468862,13.650591184536916,-0.7487040640888558
2024-08-02 02:00:00,21.0,0.0,13.39560697245379,-0.6835807484909349,-1.9526735773799402,1.2690928288890053,3.1567532084146723,-3.4129113761255754,3.1669814594984045,-3.4105195980139333,11.731756160621957,-1.7301594986069602,12.00650793730252,-1.576960353250594,12.162873286721352,-1.4877178978155643
2024-08-02 03:00:00,21.0,2.0,13.01611075622661,-0.3794962162271798,-1.6724231593740735,1.2929269431468937,0.18780928762735316,-2.968943920787319,0.1996751723573409,-2.9673062871410636,10.62060073718979,-1.111155423432168,11.066807791687355,-0.9397001456151644,11.211240271078044,-0.9516330156433075
2024-08-02 04:00:00,23.0,-3.0,12.637183237900393,-0.37892751832621596,-1.6851819085291744,1.3062543902029584,-2.3981323382438786,-2.5859416258712318,-2.3852241192371944,-2.5848992915945352,9.993321168634614,-0.6272795685551757,10.604396508786829,-0.4624112829005258,10.65003054663128,-0.5612097244467638
2024-08-02 05:00:00,20.0,2.0,12.307853586143864,-0.3293296517565296,-1.6489597011755284,1.3196300494189988,-4.652117411092585,-2.2539850728487067,-4.638633850825181,-2.253409731587987,9.684330656386708,-0.30899051224790636,10.163096081234151,-0.4413004275526775,10.29382993213732,-0.35620061449395873
2024-08-02 06:00:00,22.0,-7.0,11.986767624657768,-0.32108596148609614,-1.6523962682854163,1.3313103067993202,-6.6186763377035005,-1.9665589266109151,-6.604979294826857,-1.9663454440016757,9.517017559158075,-0.1673130972286327,9.7419427172059,-0.42115336402825165,10.007907538337104,-0.28592239380021606
2024-08-02 07:00:00,15.0,-6.0,11.672774006840855,-0.3139936178169116,-1.6567413531369988,1.3427477353200872,-8.342416951326186,-1.7237406136226854,-8.328776726591741,-1.7237974317648839,9.579992323111423,0.06297476395334806,9.340016625685989,-0.40192609151991054,9.782168388289184,-0.22573915004791978
2024-08-02 08:00:00,9.0,0.0,11.355357705661175,-0.3174163011796798,-1.6713961393182446,1.3539798381385648,-9.843613719428676,-1.5011967681024903,-9.83024525538092,-1.501468528789179,9.663505946607456,0.08351362349603342,8.956440007659413,-0.3835766180265745,9.568259633618915,-0.21390875467026998
2024-08-02 09:00:00,9.0,2.0,11.060324707727364,-0.2950329979338113,-1.660414924875155,1.3653819269413436,-11.14804969237879,-1.3044359729501134,-11.135114259652969,-1.3048690042720497,9.721321509867717,0.05781556326026066,8.590375139015732,-0.3660648686436818,9.36230790163077,-0.20595173198814598
